Title,Main_Artist,Original_Artist,Album,Genre,YouTube_URL,Cover_URL,File_Path
Hug 포옹,TVXQ!,TVXQ!,Tri-Angle - The 1st Album,kpop-gen2,https://music.youtube.com/watch?v=6cniFwhVV_U,https://i.ytimg.com/vi/6cniFwhVV_U/maxresdefault.jpg,TVXQ!/Tri-Angle - The 1st Album/Hug 포옹.mp3
왜 Keep Your Head Down,TVXQ!,TVXQ!,왜 Keep Your Head Down,kpop-gen2,https://music.youtube.com/watch?v=GigzT9VGOVs,https://i.ytimg.com/vi/GigzT9VGOVs/maxresdefault.jpg,TVXQ!/왜 Keep Your Head Down/왜 Keep Your Head Down.mp3
Love In The Ice,TVXQ!,TVXQ!,MIROTIC - The 4th Album,kpop-gen2,https://music.youtube.com/watch?v=vspM47RersU,https://i.ytimg.com/vi/vspM47RersU/maxresdefault.jpg,TVXQ!/MIROTIC - The 4th Album/Love In The Ice.mp3
O -正.反.合. (정반합),TVXQ!,TVXQ!,"""O""-正.反.合. - The 3rd Album",kpop-gen2,https://music.youtube.com/watch?v=4zuwkfiTCDw,https://i.ytimg.com/vi/4zuwkfiTCDw/maxresdefault.jpg,TVXQ!/O-正.反.合. - The 3rd Album/O -正.反.合. (정반합).mp3
Catch Me,TVXQ!,TVXQ!,Catch Me - The 6th Album,kpop-gen2,https://music.youtube.com/watch?v=fjt9N162TOo,https://i.ytimg.com/vi/fjt9N162TOo/maxresdefault.jpg,TVXQ!/Catch Me - The 6th Album/Catch Me.mp3
The Way U Are,TVXQ!,TVXQ!,Tri-Angle - The 1st Album,kpop-gen2,https://music.youtube.com/watch?v=uQWgzVXAH70,https://i.ytimg.com/vi/uQWgzVXAH70/maxresdefault.jpg,TVXQ!/Tri-Angle - The 1st Album/The Way U Are.mp3
Hi Ya Ya 여름날,TVXQ!,TVXQ!,2005 Summer Single 'Hi Ya Ya 여름날',kpop-gen2,https://music.youtube.com/watch?v=56wR47e0FW8,https://i.ytimg.com/vi/56wR47e0FW8/maxresdefault.jpg,TVXQ!/2005 Summer Single 'Hi Ya Ya 여름날'/Hi Ya Ya 여름날.mp3
그리고… Holding Back The Tears,TVXQ!,TVXQ!,극장드라마 'Vacation' (Original Sound Track),kpop-gen2,https://music.youtube.com/watch?v=__RVntDYPZw,https://i.ytimg.com/vi/__RVntDYPZw/maxresdefault.jpg,TVXQ!/극장드라마 'Vacation' (Original Sound Track)/그리고… Holding Back The Tears.mp3
믿어요,TVXQ!,TVXQ!,Tri-Angle - The 1st Album,kpop-gen2,https://music.youtube.com/watch?v=uFCNc44NqNs,https://i.ytimg.com/vi/uFCNc44NqNs/maxresdefault.jpg,TVXQ!/Tri-Angle - The 1st Album/믿어요.mp3
LOVE is...,TVXQ!,TVXQ!,Rising Sun - 2nd Album,kpop-gen2,https://music.youtube.com/watch?v=exkC7ql3tgw,https://i.ytimg.com/vi/exkC7ql3tgw/maxresdefault.jpg,TVXQ!/Rising Sun - 2nd Album/LOVE is....mp3
Wrong Number,TVXQ!,TVXQ!,MIROTIC - The 4th Album,kpop-gen2,https://music.youtube.com/watch?v=YdJ88zAmpMw,https://i.ytimg.com/vi/YdJ88zAmpMw/maxresdefault.jpg,TVXQ!/MIROTIC - The 4th Album/Wrong Number.mp3
Show Me Your Love,TVXQ!,"TVXQ!, SUPER JUNIOR",Show Me Your Love,kpop-gen2,https://music.youtube.com/watch?v=o5oNEQ12yuk,https://i.ytimg.com/vi/o5oNEQ12yuk/maxresdefault.jpg,TVXQ!/Show Me Your Love/Show Me Your Love.mp3
운명 The Chance of Love,TVXQ!,TVXQ!,New Chapter #1: The Chance of Love - The 8th Album,kpop-gen2,https://music.youtube.com/watch?v=WezXtenD11Y,https://i.ytimg.com/vi/WezXtenD11Y/maxresdefault.jpg,TVXQ!/New Chapter #1_ The Chance of Love - The 8th Album/운명 The Chance of Love.mp3
Crazy Love,TVXQ!,TVXQ!,MIROTIC - The 4th Album,kpop-gen2,https://music.youtube.com/watch?v=tzK_aV74718,https://i.ytimg.com/vi/tzK_aV74718/maxresdefault.jpg,TVXQ!/MIROTIC - The 4th Album/Crazy Love.mp3
Tonight,TVXQ!,TVXQ!,Rising Sun - 2nd Album,kpop-gen2,https://music.youtube.com/watch?v=xJueQTdibls,https://i.ytimg.com/vi/xJueQTdibls/maxresdefault.jpg,TVXQ!/Rising Sun - 2nd Album/Tonight.mp3
TRI-ANGLE (Extended Version),TVXQ!,"TVXQ!, BoA, TRAX",Tri-Angle - The 1st Album,kpop-gen2,https://music.youtube.com/watch?v=VNqzOzBAYas,https://i.ytimg.com/vi/VNqzOzBAYas/maxresdefault.jpg,TVXQ!/Tri-Angle - The 1st Album/TRI-ANGLE (Extended Version).mp3
One,TVXQ!,TVXQ!,Rising Sun - 2nd Album,kpop-gen2,https://music.youtube.com/watch?v=GmKaIkXokEM,https://i.ytimg.com/vi/GmKaIkXokEM/maxresdefault.jpg,TVXQ!/Rising Sun - 2nd Album/One.mp3
너희들 것이니까 I Wish...,TVXQ!,TVXQ!,2005 Summer Single 'Hi Ya Ya 여름날',kpop-gen2,https://music.youtube.com/watch?v=qfMNj9O7eBo,https://i.ytimg.com/vi/qfMNj9O7eBo/maxresdefault.jpg,TVXQ!/2005 Summer Single 'Hi Ya Ya 여름날'/너희들 것이니까 I Wish....mp3
세상에 단 하나뿐인 마음 You're My Miracle,TVXQ!,TVXQ!,"""O""-正.反.合. - The 3rd Album",kpop-gen2,https://music.youtube.com/watch?v=KCAdgdtLeuU,https://i.ytimg.com/vi/KCAdgdtLeuU/maxresdefault.jpg,TVXQ!/O-正.反.合. - The 3rd Album/세상에 단 하나뿐인 마음 You're My Miracle.mp3
Psycho,TVXQ!,TVXQ!,"2025 SMTOWN : THE CULTURE, THE FUTURE",kpop-gen2,https://music.youtube.com/watch?v=TUkxa05ZsG0,https://i.ytimg.com/vi/TUkxa05ZsG0/maxresdefault.jpg,"TVXQ!/2025 SMTOWN _ THE CULTURE, THE FUTURE/Psycho.mp3"
넌 나의 노래 You're My Melody,TVXQ!,TVXQ!,MIROTIC - The 4th Album,kpop-gen2,https://music.youtube.com/watch?v=tLiXnIs_cDg,https://i.ytimg.com/vi/tLiXnIs_cDg/maxresdefault.jpg,TVXQ!/MIROTIC - The 4th Album/넌 나의 노래 You're My Melody.mp3
Don't Say Goodbye,TVXQ!,TVXQ!,MIROTIC - The 4th Album Special Edition,kpop-gen2,https://music.youtube.com/watch?v=uPsQOT6DM98,https://i.ytimg.com/vi/uPsQOT6DM98/maxresdefault.jpg,TVXQ!/MIROTIC - The 4th Album Special Edition/Don't Say Goodbye.mp3
Rebel,TVXQ!,TVXQ!,20 & 2 - The 9th Album,kpop-gen2,https://music.youtube.com/watch?v=mLjKi5q3mz8,https://i.ytimg.com/vi/mLjKi5q3mz8/maxresdefault.jpg,TVXQ!/20 & 2 - The 9th Album/Rebel.mp3
바보 Unforgettable,TVXQ!,TVXQ!,Rising Sun - 2nd Album,kpop-gen2,https://music.youtube.com/watch?v=HD7DOj1uj6k,https://i.ytimg.com/vi/HD7DOj1uj6k/maxresdefault.jpg,TVXQ!/Rising Sun - 2nd Album/바보 Unforgettable.mp3
이것만은 알고 가 Before U Go,TVXQ!,TVXQ!,이것만은 알고 가 - 왜 Keep Your Head Down Repackage,kpop-gen2,https://music.youtube.com/watch?v=hT6OzkEGPN0,https://i.ytimg.com/vi/hT6OzkEGPN0/maxresdefault.jpg,TVXQ!/이것만은 알고 가 - 왜 Keep Your Head Down Repackage/이것만은 알고 가 Before U Go.mp3
Something,TVXQ!,TVXQ!,TENSE - The 7th Album,kpop-gen2,https://music.youtube.com/watch?v=-5_DIoCoO7o,https://i.ytimg.com/vi/-5_DIoCoO7o/maxresdefault.jpg,TVXQ!/TENSE - The 7th Album/Something.mp3
Humanoids,TVXQ!,TVXQ!,Humanoids - The 6th Album Repackage,kpop-gen2,https://music.youtube.com/watch?v=MZi42nTIPY8,https://i.ytimg.com/vi/MZi42nTIPY8/maxresdefault.jpg,TVXQ!/Humanoids - The 6th Album Repackage/Humanoids.mp3
B.U.T (BE-AU-TY),TVXQ!,TVXQ,TONE,kpop-gen2,https://music.youtube.com/watch?v=TE253rGmiCY,https://i.ytimg.com/vi/TE253rGmiCY/maxresdefault.jpg,TVXQ!/TONE/B.U.T (BE-AU-TY).mp3
주문 MIROTIC (Acoustic Version),TVXQ!,TVXQ!,MIROTIC - The 4th Album Special Edition,kpop-gen2,https://music.youtube.com/watch?v=1E9iNh4QK8I,https://i.ytimg.com/vi/1E9iNh4QK8I/maxresdefault.jpg,TVXQ!/MIROTIC - The 4th Album Special Edition/주문 MIROTIC (Acoustic Version).mp3
노을..바라보다 Picture Of You,TVXQ!,TVXQ!,MIROTIC - The 4th Album,kpop-gen2,https://music.youtube.com/watch?v=VGO1tX8xGN8,https://i.ytimg.com/vi/VGO1tX8xGN8/maxresdefault.jpg,TVXQ!/MIROTIC - The 4th Album/노을..바라보다 Picture Of You.mp3
My Little Princess 있잖아요...,TVXQ!,TVXQ!,Tri-Angle - The 1st Album,kpop-gen2,https://music.youtube.com/watch?v=Xxs6kaggm1Y,https://i.ytimg.com/vi/Xxs6kaggm1Y/maxresdefault.jpg,TVXQ!/Tri-Angle - The 1st Album/My Little Princess 있잖아요....mp3
Hey! (Don't Bring Me Down),TVXQ!,TVXQ!,MIROTIC - The 4th Album,kpop-gen2,https://music.youtube.com/watch?v=l2lDzulaEpA,https://i.ytimg.com/vi/l2lDzulaEpA/maxresdefault.jpg,TVXQ!/MIROTIC - The 4th Album/Hey! (Don't Bring Me Down).mp3
Why? (Keep Your Head Down),TVXQ!,TVXQ,TONE,kpop-gen2,https://music.youtube.com/watch?v=s074TWNeVlk,https://i.ytimg.com/vi/s074TWNeVlk/maxresdefault.jpg,TVXQ!/TONE/Why? (Keep Your Head Down).mp3
Down,TVXQ!,TVXQ!,20 & 2 - The 9th Album,kpop-gen2,https://music.youtube.com/watch?v=GetvNabsHU8,https://i.ytimg.com/vi/GetvNabsHU8/maxresdefault.jpg,TVXQ!/20 & 2 - The 9th Album/Down.mp3
Beautiful Life,TVXQ!,TVXQ!,Rising Sun - 2nd Album,kpop-gen2,https://music.youtube.com/watch?v=p5miQ-vXqLU,https://i.ytimg.com/vi/p5miQ-vXqLU/maxresdefault.jpg,TVXQ!/Rising Sun - 2nd Album/Beautiful Life.mp3
Whatever They Say,TVXQ!,TVXQ!,The way U are,kpop-gen2,https://music.youtube.com/watch?v=JZpjAtKodfo,https://i.ytimg.com/vi/JZpjAtKodfo/maxresdefault.jpg,TVXQ!/The way U are/Whatever They Say.mp3
Epitaph ~for the future~,TVXQ!,TOHOSHINKI,Epitaph,kpop-gen2,https://music.youtube.com/watch?v=kH2AmYIGWMk,https://i.ytimg.com/vi/kH2AmYIGWMk/maxresdefault.jpg,TVXQ!/Epitaph/Epitaph ~for the future~.mp3
지금처럼,TVXQ!,TVXQ!,Tri-Angle - The 1st Album,kpop-gen2,https://music.youtube.com/watch?v=Ql5JeIaCCkU,https://i.ytimg.com/vi/Ql5JeIaCCkU/maxresdefault.jpg,TVXQ!/Tri-Angle - The 1st Album/지금처럼.mp3
Reboot,TVXQ!,TOHOSHINKI,TOMORROW,kpop-gen2,https://music.youtube.com/watch?v=kGI93AfSxKc,https://i.ytimg.com/vi/kGI93AfSxKc/sddefault.jpg,TVXQ!/TOMORROW/Reboot.mp3
DAISUKIDATTA,TVXQ!,"TOHOSHINKI, Jean Yves Ducornet/Benjamin Groff/Calanit Ledani, H.U.B.",Jealous,kpop-gen2,https://music.youtube.com/watch?v=_PAVe-CbzYU,https://i.ytimg.com/vi/_PAVe-CbzYU/sddefault.jpg,TVXQ!/Jealous/DAISUKIDATTA.mp3
I'll Be There,TVXQ!,TVXQ!,"""O""-正.反.合. - The 3rd Album",kpop-gen2,https://music.youtube.com/watch?v=SToPMfmW5wI,https://i.ytimg.com/vi/SToPMfmW5wI/maxresdefault.jpg,TVXQ!/O-正.反.合. - The 3rd Album/I'll Be There.mp3
Asuhakurukara ～TOMORROW Version～,TVXQ!,TOHOSHINKI,TOMORROW,kpop-gen2,https://music.youtube.com/watch?v=TDwOM3HCLSU,https://i.ytimg.com/vi/TDwOM3HCLSU/sddefault.jpg,TVXQ!/TOMORROW/Asuhakurukara ～TOMORROW Version～.mp3
I Never Let Go,TVXQ!,TVXQ!,Tri-Angle - The 1st Album,kpop-gen2,https://music.youtube.com/watch?v=ADJPvVedBkY,https://i.ytimg.com/vi/ADJPvVedBkY/maxresdefault.jpg,TVXQ!/Tri-Angle - The 1st Album/I Never Let Go.mp3
수리수리 Spellbound,TVXQ!,TVXQ!,TVXQ! 7th Album '수리수리 Spellbound' (Repackage),kpop-gen2,https://music.youtube.com/watch?v=-_Rxt2hUeQc,https://i.ytimg.com/vi/-_Rxt2hUeQc/maxresdefault.jpg,TVXQ!/TVXQ! 7th Album '수리수리 Spellbound' (Repackage)/수리수리 Spellbound.mp3
넌 언제나,TVXQ!,TVXQ!,Tri-Angle - The 1st Album,kpop-gen2,https://music.youtube.com/watch?v=wKTNj6EItaM,https://i.ytimg.com/vi/wKTNj6EItaM/maxresdefault.jpg,TVXQ!/Tri-Angle - The 1st Album/넌 언제나.mp3
악녀 Are You A Good Girl?,TVXQ!,TVXQ!,MIROTIC - The 4th Album,kpop-gen2,https://music.youtube.com/watch?v=-x9q7GEVvWU,https://i.ytimg.com/vi/-x9q7GEVvWU/maxresdefault.jpg,TVXQ!/MIROTIC - The 4th Album/악녀 Are You A Good Girl?.mp3
사랑 안녕 사랑 Love Bye Love,TVXQ!,TVXQ!,MIROTIC - The 4th Album Special Edition,kpop-gen2,https://music.youtube.com/watch?v=NbR4wKBB7mY,https://i.ytimg.com/vi/NbR4wKBB7mY/maxresdefault.jpg,TVXQ!/MIROTIC - The 4th Album Special Edition/사랑 안녕 사랑 Love Bye Love.mp3
사랑아 울지마 Don't Cry My Lover,TVXQ!,TVXQ!,MIROTIC - The 4th Album Special Edition,kpop-gen2,https://music.youtube.com/watch?v=1PDmOqraVEE,https://i.ytimg.com/vi/1PDmOqraVEE/maxresdefault.jpg,TVXQ!/MIROTIC - The 4th Album Special Edition/사랑아 울지마 Don't Cry My Lover.mp3
Truth,TVXQ!,TVXQ!,New Chapter #2 : The Truth of Love - 15th Anniversary Special Album,kpop-gen2,https://music.youtube.com/watch?v=DMcPJO51iBo,https://i.ytimg.com/vi/DMcPJO51iBo/maxresdefault.jpg,TVXQ!/New Chapter #2 _ The Truth of Love - 15th Anniversary Special Album/Truth.mp3
Flower Lady,TVXQ!,TVXQ!,MIROTIC - The 4th Album,kpop-gen2,https://music.youtube.com/watch?v=M2KfKlQawlU,https://i.ytimg.com/vi/M2KfKlQawlU/maxresdefault.jpg,TVXQ!/MIROTIC - The 4th Album/Flower Lady.mp3
Sakuramichi,TVXQ!,TVXQ,サクラミチ,kpop-gen2,https://music.youtube.com/watch?v=pEOtUauxF2Q,https://i.ytimg.com/vi/pEOtUauxF2Q/maxresdefault.jpg,TVXQ!/サクラミチ/Sakuramichi.mp3
작은 고백 Love Is All I Need,TVXQ!,TVXQ!,Rising Sun - 2nd Album,kpop-gen2,https://music.youtube.com/watch?v=kqxeeig47pA,https://i.ytimg.com/vi/kqxeeig47pA/maxresdefault.jpg,TVXQ!/Rising Sun - 2nd Album/작은 고백 Love Is All I Need.mp3
Duet,TVXQ!,TVXQ,TONE,kpop-gen2,https://music.youtube.com/watch?v=rN60H5rbAH8,https://i.ytimg.com/vi/rN60H5rbAH8/maxresdefault.jpg,TVXQ!/TONE/Duet.mp3
Beautiful Thing,TVXQ!,TVXQ!,극장드라마 'Vacation' (Original Sound Track),kpop-gen2,https://music.youtube.com/watch?v=81USVEvzdXE,https://i.ytimg.com/vi/81USVEvzdXE/maxresdefault.jpg,TVXQ!/극장드라마 'Vacation' (Original Sound Track)/Beautiful Thing.mp3
SHE,TVXQ!,TVXQ!,왜 Keep Your Head Down,kpop-gen2,https://music.youtube.com/watch?v=p9_NxxH3qIE,https://i.ytimg.com/vi/p9_NxxH3qIE/maxresdefault.jpg,TVXQ!/왜 Keep Your Head Down/SHE.mp3
약속했던 그때에 Always There...,TVXQ!,TVXQ!,Rising Sun - 2nd Album,kpop-gen2,https://music.youtube.com/watch?v=03wNnaqblVE,https://i.ytimg.com/vi/03wNnaqblVE/maxresdefault.jpg,TVXQ!/Rising Sun - 2nd Album/약속했던 그때에 Always There....mp3
평행선 Love Line,TVXQ!,TVXQ!,New Chapter #1: The Chance of Love - The 8th Album,kpop-gen2,https://music.youtube.com/watch?v=PoqjdBfYwq8,https://i.ytimg.com/vi/PoqjdBfYwq8/maxresdefault.jpg,TVXQ!/New Chapter #1_ The Chance of Love - The 8th Album/평행선 Love Line.mp3
ANDROID,TVXQ!,TVXQ,TIME,kpop-gen2,https://music.youtube.com/watch?v=QaPSpqvOufA,https://i.ytimg.com/vi/QaPSpqvOufA/maxresdefault.jpg,TVXQ!/TIME/ANDROID.mp3
Small Talk,TVXQ!,TOHOSHINKI,Epitaph,kpop-gen2,https://music.youtube.com/watch?v=6OyLsz8f2k4,https://i.ytimg.com/vi/6OyLsz8f2k4/maxresdefault.jpg,TVXQ!/Epitaph/Small Talk.mp3
STILL,TVXQ!,TVXQ,TIME,kpop-gen2,https://music.youtube.com/watch?v=_456F0-IWkY,https://i.ytimg.com/vi/_456F0-IWkY/maxresdefault.jpg,TVXQ!/TIME/STILL.mp3
내 여자친구가 되어줄래?,TVXQ!,TVXQ!,Tri-Angle - The 1st Album,kpop-gen2,https://music.youtube.com/watch?v=D5zxuKKlkOM,https://i.ytimg.com/vi/D5zxuKKlkOM/maxresdefault.jpg,TVXQ!/Tri-Angle - The 1st Album/내 여자친구가 되어줄래?.mp3
BeginAgainVersion,TVXQ!,TOHOSHINKI,TOMORROW,kpop-gen2,https://music.youtube.com/watch?v=wxZDzUKDY38,https://i.ytimg.com/vi/wxZDzUKDY38/sddefault.jpg,TVXQ!/TOMORROW/BeginAgainVersion.mp3
마법의 성 Magic Castle,TVXQ!,TVXQ!,Christmas gift from TVXQ!,kpop-gen2,https://music.youtube.com/watch?v=Z64R88fptfA,https://i.ytimg.com/vi/Z64R88fptfA/maxresdefault.jpg,TVXQ!/Christmas gift from TVXQ!/마법의 성 Magic Castle.mp3
Spinning,TVXQ!,TVXQ,WITH,kpop-gen2,https://music.youtube.com/watch?v=avKAhJde3i0,https://i.ytimg.com/vi/avKAhJde3i0/maxresdefault.jpg,TVXQ!/WITH/Spinning.mp3
ON & ON,TVXQ!,TVXQ!,"""O""-正.反.合. - The 3rd Album",kpop-gen2,https://music.youtube.com/watch?v=TVAF8R2TbtQ,https://i.ytimg.com/vi/TVAF8R2TbtQ/maxresdefault.jpg,TVXQ!/O-正.反.合. - The 3rd Album/ON & ON.mp3
夜話 City Lights (feat. TAEYONG),TVXQ!,"TVXQ!, TAEYONG",New Chapter #2 : The Truth of Love - 15th Anniversary Special Album,kpop-gen2,https://music.youtube.com/watch?v=JezJA9wDCPU,https://i.ytimg.com/vi/JezJA9wDCPU/maxresdefault.jpg,TVXQ!/New Chapter #2 _ The Truth of Love - 15th Anniversary Special Album/夜話 City Lights (feat. TAEYONG).mp3
Hey! Girl,TVXQ!,TVXQ!,"""O""-正.反.合. - The 3rd Album",kpop-gen2,https://music.youtube.com/watch?v=I-EhIDYoGwg,https://i.ytimg.com/vi/I-EhIDYoGwg/maxresdefault.jpg,TVXQ!/O-正.反.合. - The 3rd Album/Hey! Girl.mp3
MAXIMUM,TVXQ!,TVXQ!,왜 Keep Your Head Down,kpop-gen2,https://music.youtube.com/watch?v=QWKkc3JwRAE,https://i.ytimg.com/vi/QWKkc3JwRAE/maxresdefault.jpg,TVXQ!/왜 Keep Your Head Down/MAXIMUM.mp3
Free Your Mind,TVXQ!,TVXQ!,Rising Sun - 2nd Album,kpop-gen2,https://music.youtube.com/watch?v=XkyS9osvl-E,https://i.ytimg.com/vi/XkyS9osvl-E/maxresdefault.jpg,TVXQ!/Rising Sun - 2nd Album/Free Your Mind.mp3
꼬마야,TVXQ!,TVXQ!,Tri-Angle - The 1st Album,kpop-gen2,https://music.youtube.com/watch?v=n2oGhv-mxjs,https://i.ytimg.com/vi/n2oGhv-mxjs/maxresdefault.jpg,TVXQ!/Tri-Angle - The 1st Album/꼬마야.mp3
My Little Princess (Acappella Version),TVXQ!,TVXQ!,Hug 포옹,kpop-gen2,https://music.youtube.com/watch?v=0VVFD0KOlT4,https://i.ytimg.com/vi/0VVFD0KOlT4/maxresdefault.jpg,TVXQ!/Hug 포옹/My Little Princess (Acappella Version).mp3
Champion,TVXQ!,TVXQ,TREE,kpop-gen2,https://music.youtube.com/watch?v=MPuv_jopPCg,https://i.ytimg.com/vi/MPuv_jopPCg/maxresdefault.jpg,TVXQ!/TREE/Champion.mp3
OCEAN,TVXQ!,TVXQ,TREE,kpop-gen2,https://music.youtube.com/watch?v=7bkXGhZpfGQ,https://i.ytimg.com/vi/7bkXGhZpfGQ/maxresdefault.jpg,TVXQ!/TREE/OCEAN.mp3
Thanks to,TVXQ!,TVXQ!,Tri-Angle - The 1st Album,kpop-gen2,https://music.youtube.com/watch?v=Qb5KAsw7Dq0,https://i.ytimg.com/vi/Qb5KAsw7Dq0/maxresdefault.jpg,TVXQ!/Tri-Angle - The 1st Album/Thanks to.mp3
You Only Love,TVXQ!,TVXQ!,"""O""-正.反.合. - The 3rd Album",kpop-gen2,https://music.youtube.com/watch?v=u6AQHTrF158,https://i.ytimg.com/vi/u6AQHTrF158/maxresdefault.jpg,TVXQ!/O-正.反.合. - The 3rd Album/You Only Love.mp3
내가 허락할 테니 Love Is Never Gone,TVXQ!,TVXQ!,Rising Sun - 2nd Album,kpop-gen2,https://music.youtube.com/watch?v=Gd5JGBcOzQk,https://i.ytimg.com/vi/Gd5JGBcOzQk/maxresdefault.jpg,TVXQ!/Rising Sun - 2nd Album/내가 허락할 테니 Love Is Never Gone.mp3
The Way U Are (Unplugged Version),TVXQ!,TVXQ!,20 & 2 - The 9th Album,kpop-gen2,https://music.youtube.com/watch?v=tJ3UibrK4_s,https://i.ytimg.com/vi/tJ3UibrK4_s/maxresdefault.jpg,TVXQ!/20 & 2 - The 9th Album/The Way U Are (Unplugged Version).mp3
Chandelier,TVXQ!,TVXQ,WITH,kpop-gen2,https://music.youtube.com/watch?v=qLKb77RpmkU,https://i.ytimg.com/vi/qLKb77RpmkU/maxresdefault.jpg,TVXQ!/WITH/Chandelier.mp3
샴페인 Champagne (U-Know Solo),TVXQ!,TVXQ!,Rise As God - TVXQ! Special Album,kpop-gen2,https://music.youtube.com/watch?v=IiSjQPcmWJY,https://i.ytimg.com/vi/IiSjQPcmWJY/maxresdefault.jpg,TVXQ!/Rise As God - TVXQ! Special Album/샴페인 Champagne (U-Know Solo).mp3
How Are You,TVXQ!,TVXQ!,Catch Me - The 6th Album,kpop-gen2,https://music.youtube.com/watch?v=b2lCRiZFU88,https://i.ytimg.com/vi/b2lCRiZFU88/maxresdefault.jpg,TVXQ!/Catch Me - The 6th Album/How Are You.mp3
Jealous,TVXQ!,"TOHOSHINKI, Chris Wahle/Didrik Thott/Chris Meyer, H.U.B.",Jealous,kpop-gen2,https://music.youtube.com/watch?v=SRmxv9jieb0,https://i.ytimg.com/vi/SRmxv9jieb0/sddefault.jpg,TVXQ!/Jealous/Jealous.mp3
TREE OF LIFE,TVXQ!,TVXQ,TREE,kpop-gen2,https://music.youtube.com/watch?v=c0kJU0v2wGM,https://i.ytimg.com/vi/c0kJU0v2wGM/maxresdefault.jpg,TVXQ!/TREE/TREE OF LIFE.mp3
Hot Hot Hot,TVXQ!,TVXQ!,Hot Hot Hot / ミラーズ,kpop-gen2,https://music.youtube.com/watch?v=Fqr3wH495X8,https://i.ytimg.com/vi/Fqr3wH495X8/maxresdefault.jpg,TVXQ!/Hot Hot Hot _ ミラーズ/Hot Hot Hot.mp3
잊혀진 계절 Forgotten Season,TVXQ!,TVXQ!,MIROTIC - The 4th Album,kpop-gen2,https://music.youtube.com/watch?v=oi9tq_sO3Bs,https://i.ytimg.com/vi/oi9tq_sO3Bs/maxresdefault.jpg,TVXQ!/MIROTIC - The 4th Album/잊혀진 계절 Forgotten Season.mp3
Dangerous Mind,TVXQ!,TVXQ!,Rising Sun - 2nd Album,kpop-gen2,https://music.youtube.com/watch?v=_H5GxGprfFk,https://i.ytimg.com/vi/_H5GxGprfFk/maxresdefault.jpg,TVXQ!/Rising Sun - 2nd Album/Dangerous Mind.mp3
Jungle,TVXQ!,TVXQ!,20 & 2 - The 9th Album,kpop-gen2,https://music.youtube.com/watch?v=URxGXEk21eg,https://i.ytimg.com/vi/URxGXEk21eg/maxresdefault.jpg,TVXQ!/20 & 2 - The 9th Album/Jungle.mp3
소원 Wish,TVXQ!,TVXQ!,MIROTIC - The 4th Album Special Edition,kpop-gen2,https://music.youtube.com/watch?v=iUOa162i_uw,https://i.ytimg.com/vi/iUOa162i_uw/maxresdefault.jpg,TVXQ!/MIROTIC - The 4th Album Special Edition/소원 Wish.mp3
Guilty,TVXQ!,TOHOSHINKI,XV,kpop-gen2,https://music.youtube.com/watch?v=Fn1M0_8rFBU,https://i.ytimg.com/vi/Fn1M0_8rFBU/maxresdefault.jpg,TVXQ!/XV/Guilty.mp3
여우비 Like weather ((TVXQ Version) [Bonus Track]),TVXQ!,TVXQ!,Rising Sun - The 1st Live Concert,kpop-gen2,https://music.youtube.com/watch?v=GxnSCwzO-dk,https://i.ytimg.com/vi/GxnSCwzO-dk/maxresdefault.jpg,TVXQ!/Rising Sun - The 1st Live Concert/여우비 Like weather ((TVXQ Version) [Bonus Track]).mp3
Sweat,TVXQ!,TVXQ,WITH,kpop-gen2,https://music.youtube.com/watch?v=7NmA4Q01xaw,https://i.ytimg.com/vi/7NmA4Q01xaw/maxresdefault.jpg,TVXQ!/WITH/Sweat.mp3
I Don't Know,TVXQ!,TVXQ,TONE,kpop-gen2,https://music.youtube.com/watch?v=C1TtOlnSOMc,https://i.ytimg.com/vi/C1TtOlnSOMc/maxresdefault.jpg,TVXQ!/TONE/I Don't Know.mp3
Purple Line (Live),TVXQ!,TVXQ!,MIROTIC -The 3rd Asia Tour Concert,kpop-gen2,https://music.youtube.com/watch?v=vEAQm6OCchM,https://i.ytimg.com/vi/vEAQm6OCchM/maxresdefault.jpg,TVXQ!/MIROTIC -The 3rd Asia Tour Concert/Purple Line (Live).mp3
信じるまま,TVXQ!,東方神起,TREE,kpop-gen2,https://music.youtube.com/watch?v=2VRZA4gNWLs,https://i.ytimg.com/vi/2VRZA4gNWLs/maxresdefault.jpg,TVXQ!/TREE/信じるまま.mp3
Jungle,TVXQ!,TOHOSHINKI,TOMORROW,kpop-gen2,https://music.youtube.com/watch?v=zANRPdtwpPE,https://i.ytimg.com/vi/zANRPdtwpPE/sddefault.jpg,TVXQ!/TOMORROW/Jungle.mp3
믿기 싫은 이야기 How Can I,TVXQ!,TVXQ!,왜 Keep Your Head Down,kpop-gen2,https://music.youtube.com/watch?v=1ssKhkApM6I,https://i.ytimg.com/vi/1ssKhkApM6I/maxresdefault.jpg,TVXQ!/왜 Keep Your Head Down/믿기 싫은 이야기 How Can I.mp3
LOVE after LOVE,TVXQ!,TVXQ!,Rising Sun - 2nd Album,kpop-gen2,https://music.youtube.com/watch?v=TeM63FOALq4,https://i.ytimg.com/vi/TeM63FOALq4/maxresdefault.jpg,TVXQ!/Rising Sun - 2nd Album/LOVE after LOVE.mp3
