Original_Title,Title,Main_Artist,Original_Artist,Source_Channel,Album,Genre,YouTube_URL,Cover_URL,File_Path,Possible_Duplicate
LE SSERAFIM (르세라핌) 'BOOMPALA' OFFICIAL MV,BOOMPALA,LE SSERAFIM,LE SSERAFIM,HYBE LABELS,Single,kpop-gen4,https://music.youtube.com/watch?v=V1Lr-_AxeR8,https://i.ytimg.com/vi/V1Lr-_AxeR8/maxresdefault.jpg,LE SSERAFIM/Single/LE SSERAFIM (르세라핌) 'BOOMPALA' OFFICIAL MV.mp3,False
LE SSERAFIM (르세라핌) 'SPAGHETTI (feat. j-hope of BTS)' OFFICIAL MV,SPAGHETTI (feat. j-hope of BTS),LE SSERAFIM,LE SSERAFIM,HYBE LABELS,Single,kpop-gen4,https://music.youtube.com/watch?v=TvVtYaqCni8,https://i.ytimg.com/vi/TvVtYaqCni8/maxresdefault.jpg,LE SSERAFIM/Single/LE SSERAFIM (르세라핌) 'SPAGHETTI (feat. j-hope of BTS)' OFFICIAL MV.mp3,False
LE SSERAFIM (르세라핌) 'CELEBRATION' OFFICIAL MV,CELEBRATION,LE SSERAFIM,LE SSERAFIM,HYBE LABELS,Single,kpop-gen4,https://music.youtube.com/watch?v=a2grcJdfXmY,https://i.ytimg.com/vi/a2grcJdfXmY/maxresdefault.jpg,LE SSERAFIM/Single/LE SSERAFIM (르세라핌) 'CELEBRATION' OFFICIAL MV.mp3,False
LE SSERAFIM (르세라핌) 'CRAZY' OFFICIAL MV,CRAZY,LE SSERAFIM,LE SSERAFIM,HYBE LABELS,Single,kpop-gen4,https://music.youtube.com/watch?v=n6B5gQXlB-0,https://i.ytimg.com/vi/n6B5gQXlB-0/maxresdefault.jpg,LE SSERAFIM/Single/LE SSERAFIM (르세라핌) 'CRAZY' OFFICIAL MV.mp3,False
LE SSERAFIM (르세라핌) 'Smart' OFFICIAL MV,Smart,LE SSERAFIM,LE SSERAFIM,HYBE LABELS,Single,kpop-gen4,https://music.youtube.com/watch?v=KNexS61fjus,https://i.ytimg.com/vi/KNexS61fjus/maxresdefault.jpg,LE SSERAFIM/Single/LE SSERAFIM (르세라핌) 'Smart' OFFICIAL MV.mp3,False
LE SSERAFIM (르세라핌) 'ANTIFRAGILE' OFFICIAL M/V,ANTIFRAGILE,LE SSERAFIM,LE SSERAFIM,HYBE LABELS,Single,kpop-gen4,https://music.youtube.com/watch?v=pyf8cbqyfPs,https://i.ytimg.com/vi/pyf8cbqyfPs/maxresdefault.jpg,LE SSERAFIM/Single/LE SSERAFIM (르세라핌) 'ANTIFRAGILE' OFFICIAL M_V.mp3,False
LE SSERAFIM (르세라핌) 'HOT' OFFICIAL MV,HOT,LE SSERAFIM,LE SSERAFIM,HYBE LABELS,Single,kpop-gen4,https://music.youtube.com/watch?v=r9AEGPB6qIU,https://i.ytimg.com/vi/r9AEGPB6qIU/maxresdefault.jpg,LE SSERAFIM/Single/LE SSERAFIM (르세라핌) 'HOT' OFFICIAL MV.mp3,False
LE SSERAFIM (르세라핌) 'Perfect Night' OFFICIAL M/V with OVERWATCH 2,Perfect Night,LE SSERAFIM,LE SSERAFIM,HYBE LABELS,Single,kpop-gen4,https://music.youtube.com/watch?v=hLvWy2b857I,https://i.ytimg.com/vi/hLvWy2b857I/maxresdefault.jpg,LE SSERAFIM/Single/LE SSERAFIM (르세라핌) 'Perfect Night' OFFICIAL M_V with OVERWATCH 2.mp3,False
LE SSERAFIM FEARLESS OFFICIAL M/V,LE SSERAFIM FEARLESS OFFICIAL,LE SSERAFIM,LE SSERAFIM,HYBE LABELS,Single,kpop-gen4,https://music.youtube.com/watch?v=4vbDFu0PUew,https://i.ytimg.com/vi/4vbDFu0PUew/maxresdefault.jpg,LE SSERAFIM/Single/LE SSERAFIM FEARLESS OFFICIAL M_V.mp3,False
LE SSERAFIM (르세라핌) 'EASY' OFFICIAL MV,EASY,LE SSERAFIM,LE SSERAFIM,HYBE LABELS,Single,kpop-gen4,https://music.youtube.com/watch?v=bNKXxwOQYB8,https://i.ytimg.com/vi/bNKXxwOQYB8/maxresdefault.jpg,LE SSERAFIM/Single/LE SSERAFIM (르세라핌) 'EASY' OFFICIAL MV.mp3,False
LE SSERAFIM (르세라핌) 'UNFORGIVEN (feat. Nile Rodgers)' OFFICIAL M/V,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM,LE SSERAFIM,HYBE LABELS,Single,kpop-gen4,https://music.youtube.com/watch?v=UBURTj20HXI,https://i.ytimg.com/vi/UBURTj20HXI/maxresdefault.jpg,LE SSERAFIM/Single/LE SSERAFIM (르세라핌) 'UNFORGIVEN (feat. Nile Rodgers)' OFFICIAL M_V.mp3,False
"LE SSERAFIM (르세라핌) ‘이브, 프시케 그리고 푸른 수염의 아내’ OFFICIAL M/V","이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM,LE SSERAFIM,HYBE LABELS,Single,kpop-gen4,https://music.youtube.com/watch?v=dZs_cLHfnNA,https://i.ytimg.com/vi/dZs_cLHfnNA/maxresdefault.jpg,"LE SSERAFIM/Single/LE SSERAFIM (르세라핌) ‘이브, 프시케 그리고 푸른 수염의 아내’ OFFICIAL M_V.mp3",False
iffy iffy,iffy iffy,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,'PUREFLOW' pt.1,kpop-gen4,https://music.youtube.com/watch?v=nMx-tMPidK4,https://i.ytimg.com/vi/nMx-tMPidK4/maxresdefault.jpg,LE SSERAFIM/'PUREFLOW' pt.1/iffy iffy.mp3,False
Creatures,Creatures,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,'PUREFLOW' pt.1,kpop-gen4,https://music.youtube.com/watch?v=Z9hoSCbKTmw,https://i.ytimg.com/vi/Z9hoSCbKTmw/maxresdefault.jpg,LE SSERAFIM/'PUREFLOW' pt.1/Creatures.mp3,False
Trust Exercise,Trust Exercise,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,'PUREFLOW' pt.1,kpop-gen4,https://music.youtube.com/watch?v=riLpx8N4FGI,https://i.ytimg.com/vi/riLpx8N4FGI/maxresdefault.jpg,LE SSERAFIM/'PUREFLOW' pt.1/Trust Exercise.mp3,False
Irony,Irony,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,'PUREFLOW' pt.1,kpop-gen4,https://music.youtube.com/watch?v=YZFGv-LPDBU,https://i.ytimg.com/vi/YZFGv-LPDBU/maxresdefault.jpg,LE SSERAFIM/'PUREFLOW' pt.1/Irony.mp3,False
Saki (feat. Aliyah's Interlude),Saki (feat. Aliyah's Interlude),LE SSERAFIM,"LE SSERAFIM, Aliyah's Interlude","LE SSERAFIM, Aliyah's Interlude",'PUREFLOW' pt.1,kpop-gen4,https://music.youtube.com/watch?v=uNvewjHnHzM,https://i.ytimg.com/vi/uNvewjHnHzM/maxresdefault.jpg,LE SSERAFIM/'PUREFLOW' pt.1/Saki (feat. Aliyah's Interlude).mp3,False
Need Your Company,Need Your Company,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,'PUREFLOW' pt.1,kpop-gen4,https://music.youtube.com/watch?v=zxlII8FwIC0,https://i.ytimg.com/vi/zxlII8FwIC0/maxresdefault.jpg,LE SSERAFIM/'PUREFLOW' pt.1/Need Your Company.mp3,False
Sonder,Sonder,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,'PUREFLOW' pt.1,kpop-gen4,https://music.youtube.com/watch?v=Bjf4F_rBvig,https://i.ytimg.com/vi/Bjf4F_rBvig/maxresdefault.jpg,LE SSERAFIM/'PUREFLOW' pt.1/Sonder.mp3,False
Pureflow,Pureflow,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,'PUREFLOW' pt.1,kpop-gen4,https://music.youtube.com/watch?v=L8z453XB6Iw,https://i.ytimg.com/vi/L8z453XB6Iw/maxresdefault.jpg,LE SSERAFIM/'PUREFLOW' pt.1/Pureflow.mp3,False
Sour Grapes,Sour Grapes,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,FEARLESS,kpop-gen4,https://music.youtube.com/watch?v=V9Wsm0hlLUI,https://i.ytimg.com/vi/V9Wsm0hlLUI/maxresdefault.jpg,LE SSERAFIM/FEARLESS/Sour Grapes.mp3,False
LE SSERAFIM (르세라핌) 'Come Over' OFFICIAL MV with Android,Come Over,LE SSERAFIM,LE SSERAFIM,HYBE LABELS,Single,kpop-gen4,https://music.youtube.com/watch?v=z_uqieM8VGM,https://i.ytimg.com/vi/z_uqieM8VGM/maxresdefault.jpg,LE SSERAFIM/Single/LE SSERAFIM (르세라핌) 'Come Over' OFFICIAL MV with Android.mp3,False
Liminal Space,Liminal Space,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,'PUREFLOW' pt.1,kpop-gen4,https://music.youtube.com/watch?v=s7tLgx1VDhE,https://i.ytimg.com/vi/s7tLgx1VDhE/maxresdefault.jpg,LE SSERAFIM/'PUREFLOW' pt.1/Liminal Space.mp3,False
LE SSERAFIM (르세라핌) 'Impurities' OFFICIAL M/V,Impurities,LE SSERAFIM,LE SSERAFIM,HYBE LABELS,Single,kpop-gen4,https://music.youtube.com/watch?v=Ccz123Jlflc,https://i.ytimg.com/vi/Ccz123Jlflc/maxresdefault.jpg,LE SSERAFIM/Single/LE SSERAFIM (르세라핌) 'Impurities' OFFICIAL M_V.mp3,False
Swan Song,Swan Song,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,EASY,kpop-gen4,https://music.youtube.com/watch?v=eNxb2wt11sM,https://i.ytimg.com/vi/eNxb2wt11sM/maxresdefault.jpg,LE SSERAFIM/EASY/Swan Song.mp3,False
Good Parts (when the quality is bad but I am),Good Parts (when the quality is bad but I am),LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,ANTIFRAGILE,kpop-gen4,https://music.youtube.com/watch?v=c_5PAWfIlGs,https://i.ytimg.com/vi/c_5PAWfIlGs/maxresdefault.jpg,LE SSERAFIM/ANTIFRAGILE/Good Parts (when the quality is bad but I am).mp3,False
1-800-hot-n-fun,1-800-hot-n-fun,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,Single,kpop-gen4,https://music.youtube.com/watch?v=rGD5U8u1Dk0,https://i.ytimg.com/vi/rGD5U8u1Dk0/maxresdefault.jpg,LE SSERAFIM/Single/1-800-hot-n-fun.mp3,False
No-Return (Into the unknown),No-Return (Into the unknown),LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,UNFORGIVEN,kpop-gen4,https://music.youtube.com/watch?v=wrRu7R7eEBo,https://i.ytimg.com/vi/wrRu7R7eEBo/maxresdefault.jpg,LE SSERAFIM/UNFORGIVEN/No-Return (Into the unknown).mp3,False
Fire in the belly,Fire in the belly,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,UNFORGIVEN,kpop-gen4,https://music.youtube.com/watch?v=p4S4kwrBvks,https://i.ytimg.com/vi/p4S4kwrBvks/maxresdefault.jpg,LE SSERAFIM/UNFORGIVEN/Fire in the belly.mp3,False
LE SSERAFIM 르세라핌 Blue Flame @ LE SSERAFIM DEBUT SHOWCASE FEARLESS,LE SSERAFIM 르세라핌 Blue Flame @ LE SSERAFIM DEBUT SHOWCASE FEARLESS,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,Single,kpop-gen4,https://music.youtube.com/watch?v=Hqvdr91LoSI,https://i.ytimg.com/vi/Hqvdr91LoSI/maxresdefault.jpg,LE SSERAFIM/Single/LE SSERAFIM 르세라핌 Blue Flame @ LE SSERAFIM DEBUT SHOWCASE FEARLESS.mp3,False
Ash,Ash,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,Single,kpop-gen4,https://music.youtube.com/watch?v=G6CSdvvrI-k,https://i.ytimg.com/vi/G6CSdvvrI-k/maxresdefault.jpg,LE SSERAFIM/Single/Ash.mp3,False
LE SSERAFIM (르세라핌) 'Jewelry (Prod. imase)' LIVE CLIP,Jewelry (Prod. imase),LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,Single,kpop-gen4,https://music.youtube.com/watch?v=Raf9odbiu8g,https://i.ytimg.com/vi/Raf9odbiu8g/maxresdefault.jpg,LE SSERAFIM/Single/LE SSERAFIM (르세라핌) 'Jewelry (Prod. imase)' LIVE CLIP.mp3,False
The Great Mermaid,The Great Mermaid,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,FEARLESS,kpop-gen4,https://music.youtube.com/watch?v=bi6wlq4148s,https://i.ytimg.com/vi/bi6wlq4148s/maxresdefault.jpg,LE SSERAFIM/FEARLESS/The Great Mermaid.mp3,False
HUH YUNJIN - 'I ≠ DOLL',I ≠ DOLL,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,Single,kpop-gen4,https://music.youtube.com/watch?v=9trNIRzbPMc,https://i.ytimg.com/vi/9trNIRzbPMc/maxresdefault.jpg,LE SSERAFIM/Single/HUH YUNJIN - 'I ≠ DOLL'.mp3,False
Pierrot,Pierrot,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,Single,kpop-gen4,https://music.youtube.com/watch?v=SAmxlMQb4LA,https://i.ytimg.com/vi/SAmxlMQb4LA/maxresdefault.jpg,LE SSERAFIM/Single/Pierrot.mp3,False
HUH YUNJIN of LE SSERAFIM - ‘Raise y_our glass’,Raise y our glass,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,Single,kpop-gen4,https://music.youtube.com/watch?v=7hBf9Fxsg6M,https://i.ytimg.com/vi/7hBf9Fxsg6M/maxresdefault.jpg,LE SSERAFIM/Single/HUH YUNJIN of LE SSERAFIM - ‘Raise y_our glass’.mp3,False
Flash Forward,Flash Forward,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,UNFORGIVEN,kpop-gen4,https://music.youtube.com/watch?v=X8L2CV9PyHw,https://i.ytimg.com/vi/X8L2CV9PyHw/maxresdefault.jpg,LE SSERAFIM/UNFORGIVEN/Flash Forward.mp3,False
Pearlies (My oyster is the world),Pearlies (My oyster is the world),LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,Single,kpop-gen4,https://music.youtube.com/watch?v=cAAyxQb4x7Y,https://i.ytimg.com/vi/cAAyxQb4x7Y/maxresdefault.jpg,LE SSERAFIM/Single/Pearlies (My oyster is the world).mp3,False
So Cynical (Badum),So Cynical (Badum),LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,Single,kpop-gen4,https://music.youtube.com/watch?v=O1iXvRRyaBE,https://i.ytimg.com/vi/O1iXvRRyaBE/maxresdefault.jpg,LE SSERAFIM/Single/So Cynical (Badum).mp3,False
"피어나 (Between you, me and the lamppost)","피어나 (Between you, me and the lamppost)",LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,UNFORGIVEN,kpop-gen4,https://music.youtube.com/watch?v=ADKDX-H8SJg,https://i.ytimg.com/vi/ADKDX-H8SJg/maxresdefault.jpg,"LE SSERAFIM/UNFORGIVEN/피어나 (Between you, me and the lamppost).mp3",False
The Hydra,The Hydra,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,ANTIFRAGILE,kpop-gen4,https://music.youtube.com/watch?v=rT-cOsDpqZ4,https://i.ytimg.com/vi/rT-cOsDpqZ4/maxresdefault.jpg,LE SSERAFIM/ANTIFRAGILE/The Hydra.mp3,False
Good Bones,Good Bones,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,EASY,kpop-gen4,https://music.youtube.com/watch?v=14tbvcSdj0w,https://i.ytimg.com/vi/14tbvcSdj0w/maxresdefault.jpg,LE SSERAFIM/EASY/Good Bones.mp3,False
Burn the Bridge,Burn the Bridge,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,UNFORGIVEN,kpop-gen4,https://music.youtube.com/watch?v=oRHyRoJQxJ0,https://i.ytimg.com/vi/oRHyRoJQxJ0/maxresdefault.jpg,LE SSERAFIM/UNFORGIVEN/Burn the Bridge.mp3,False
미치지 못하는 이유 (Crazier),미치지 못하는 이유 (Crazier),LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,Single,kpop-gen4,https://music.youtube.com/watch?v=zP9_TemzFZs,https://i.ytimg.com/vi/zP9_TemzFZs/maxresdefault.jpg,LE SSERAFIM/Single/미치지 못하는 이유 (Crazier).mp3,False
The World Is My Oyster,The World Is My Oyster,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,FEARLESS,kpop-gen4,https://music.youtube.com/watch?v=lUL7bX_Fa1c,https://i.ytimg.com/vi/lUL7bX_Fa1c/maxresdefault.jpg,LE SSERAFIM/FEARLESS/The World Is My Oyster.mp3,False
LE SSERAFIM (르세라핌) ’No Celestial’ Special Video (🎄Holiday ver.),No Celestial,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,Single,kpop-gen4,https://music.youtube.com/watch?v=L8Tbt0duhqk,https://i.ytimg.com/vi/L8Tbt0duhqk/maxresdefault.jpg,LE SSERAFIM/Single/LE SSERAFIM (르세라핌) ’No Celestial’ Special Video (🎄Holiday ver.).mp3,False
Chasing Lightning,Chasing Lightning,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,Single,kpop-gen4,https://music.youtube.com/watch?v=AR62ph7FPs0,https://i.ytimg.com/vi/AR62ph7FPs0/maxresdefault.jpg,LE SSERAFIM/Single/Chasing Lightning.mp3,False
Guardian (Guardian),Guardian (Guardian),LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,BASTIONS OST Part.4,kpop-gen4,https://music.youtube.com/watch?v=0n5a1Ls1ksg,https://i.ytimg.com/vi/0n5a1Ls1ksg/maxresdefault.jpg,LE SSERAFIM/BASTIONS OST Part.4/Guardian (Guardian).mp3,False
Dresscode (Prod. imase),Dresscode (Prod. imase),LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,Dresscode (Prod. imase),kpop-gen4,https://music.youtube.com/watch?v=dovBgZWS0bo,https://i.ytimg.com/vi/dovBgZWS0bo/maxresdefault.jpg,LE SSERAFIM/Dresscode (Prod. imase)/Dresscode (Prod. imase).mp3,False
LE SSERAFIM (르세라핌) 'We got so much' l Original Stage,We got so much,LE SSERAFIM,LE SSERAFIM,LE SSERAFIM,Single,kpop-gen4,https://music.youtube.com/watch?v=nvGnwC2T6Ek,https://i.ytimg.com/vi/nvGnwC2T6Ek/maxresdefault.jpg,LE SSERAFIM/Single/LE SSERAFIM (르세라핌) 'We got so much' l Original Stage.mp3,False
Queencard (퀸카 (Queencard)),Queencard (퀸카 (Queencard)),(G)I-DLE,i-dle,i-dle,I feel,kpop-gen4,https://music.youtube.com/watch?v=v_gO_P8gug8,https://i.ytimg.com/vi/v_gO_P8gug8/maxresdefault.jpg,i-dle (아이들)/I feel/Queencard (퀸카 (Queencard)).mp3,False
Nxde,Nxde,(G)I-DLE,(G)I-DLE,(G)I-DLE,I love,kpop-gen4,https://music.youtube.com/watch?v=RdU3F5vN3_s,https://i.ytimg.com/vi/RdU3F5vN3_s/maxresdefault.jpg,i-dle (아이들)/I love/Nxde.mp3,False
TOMBOY,TOMBOY,(G)I-DLE,(G)I-DLE,(G)I-DLE,I NEVER DIE,kpop-gen4,https://music.youtube.com/watch?v=aFoqCI75WoY,https://i.ytimg.com/vi/aFoqCI75WoY/maxresdefault.jpg,i-dle (아이들)/I NEVER DIE/TOMBOY.mp3,False
Fate (나는 아픈 건 딱 질색이니까),Fate (나는 아픈 건 딱 질색이니까),(G)I-DLE,i-dle,i-dle,2,kpop-gen4,https://music.youtube.com/watch?v=vBJVWOOsB4A,https://i.ytimg.com/vi/vBJVWOOsB4A/maxresdefault.jpg,i-dle (아이들)/2/Fate (나는 아픈 건 딱 질색이니까).mp3,False
Mono (Feat. skaiwater),Mono (Feat. skaiwater),(G)I-DLE,"i-dle, skaiwater, icebluerabbit, Daily, Likey, icebluerabbit, Daily, Shannon Bae, Kameron Glasper, Likey, icebluerabbit, Shannon Bae, Skaiwater","i-dle, skaiwater, icebluerabbit, Daily, Likey, icebluerabbit, Daily, Shannon Bae, Kameron Glasper, Likey, icebluerabbit, Shannon Bae, Skaiwater",Mono (Feat. skaiwater),kpop-gen4,https://music.youtube.com/watch?v=7Hh9rm_9Aco,https://i.ytimg.com/vi/7Hh9rm_9Aco/maxresdefault.jpg,i-dle (아이들)/Mono (Feat. skaiwater)/Mono (Feat. skaiwater).mp3,False
POP/STARS,POP/STARS,(G)I-DLE,"K/DA, Madison Beer, i-dle, Jaira Burns, League of Legends","K/DA, Madison Beer, i-dle, Jaira Burns, League of Legends",POP/STARS,kpop-gen4,https://music.youtube.com/watch?v=1Z_g6Gtj9Cs,https://i.ytimg.com/vi/1Z_g6Gtj9Cs/maxresdefault.jpg,i-dle (아이들)/POP_STARS/POP_STARS.mp3,False
HIDE AND SEEK,HIDE AND SEEK,(G)I-DLE,i-dle,i-dle,HIDE AND SEEK,kpop-gen4,https://music.youtube.com/watch?v=5TG_4h29VIg,https://i.ytimg.com/vi/5TG_4h29VIg/maxresdefault.jpg,i-dle (아이들)/HIDE AND SEEK/HIDE AND SEEK.mp3,False
Super Lady (Super Lady),Super Lady (Super Lady),(G)I-DLE,i-dle,i-dle,2,kpop-gen4,https://music.youtube.com/watch?v=DWP7XTudxcg,https://i.ytimg.com/vi/DWP7XTudxcg/maxresdefault.jpg,i-dle (아이들)/2/Super Lady (Super Lady).mp3,False
MORE,MORE,(G)I-DLE,"K/DA, Madison Beer, (G)I-DLE, Lexie Liu, Jaira Burns, Seraphine, League of Legends","K/DA, Madison Beer, (G)I-DLE, Lexie Liu, Jaira Burns, Seraphine, League of Legends",ALL OUT,kpop-gen4,https://music.youtube.com/watch?v=qsFlLV6UFwE,https://i.ytimg.com/vi/qsFlLV6UFwE/maxresdefault.jpg,i-dle (아이들)/ALL OUT/MORE.mp3,False
Good Thing (Good Thing),Good Thing (Good Thing),(G)I-DLE,"i-dle, Pop Time, Daily, Likey, SOYEON, SOYEON, Pop Time, Daily, Likey, SOYEON","i-dle, Pop Time, Daily, Likey, SOYEON, SOYEON, Pop Time, Daily, Likey, SOYEON",We are,kpop-gen4,https://music.youtube.com/watch?v=b_lHhgt08yQ,https://i.ytimg.com/vi/b_lHhgt08yQ/maxresdefault.jpg,i-dle (아이들)/We are/Good Thing (Good Thing).mp3,False
Klaxon (클락션 (Klaxon)),Klaxon (클락션 (Klaxon)),(G)I-DLE,(G)I-DLE,(G)I-DLE,I SWAY,kpop-gen4,https://music.youtube.com/watch?v=-hUX3-eXmUE,https://i.ytimg.com/vi/-hUX3-eXmUE/maxresdefault.jpg,i-dle (아이들)/I SWAY/Klaxon (클락션 (Klaxon)).mp3,False
Wife (Wife),Wife (Wife),(G)I-DLE,i-dle,i-dle,2,kpop-gen4,https://music.youtube.com/watch?v=B0WWnKfat1A,https://i.ytimg.com/vi/B0WWnKfat1A/maxresdefault.jpg,i-dle (아이들)/2/Wife (Wife).mp3,False
LATATA (LATATA),LATATA (LATATA),(G)I-DLE,"i-dle, 전소연, 빅싼초, 빅싼초, 전소연, 전소연","i-dle, 전소연, 빅싼초, 빅싼초, 전소연, 전소연",I am,kpop-gen4,https://music.youtube.com/watch?v=KGKhqdtUWyU,https://i.ytimg.com/vi/KGKhqdtUWyU/maxresdefault.jpg,i-dle (아이들)/I am/LATATA (LATATA).mp3,False
Oh my god,Oh my god,(G)I-DLE,(G)I-DLE((여자)아이들),(G)I-DLE((여자)아이들),I trust,kpop-gen4,https://music.youtube.com/watch?v=EuHL72riOn4,https://i.ytimg.com/vi/EuHL72riOn4/maxresdefault.jpg,i-dle (아이들)/I trust/Oh my god.mp3,False
MY BAG,MY BAG,(G)I-DLE,(G)I-DLE,(G)I-DLE,I NEVER DIE,kpop-gen4,https://music.youtube.com/watch?v=KTNyZKgy1D0,https://i.ytimg.com/vi/KTNyZKgy1D0/maxresdefault.jpg,i-dle (아이들)/I NEVER DIE/MY BAG.mp3,False
HANN (Alone) (한(一)),HANN (Alone) (한(一)),(G)I-DLE,"i-dle, 소연, 빅싼초(Yummy Tone), 빅싼초(Yummy Tone), 소연, 소연","i-dle, 소연, 빅싼초(Yummy Tone), 빅싼초(Yummy Tone), 소연, 소연",HANN (Alone),kpop-gen4,https://music.youtube.com/watch?v=IoNrByu93BA,https://i.ytimg.com/vi/IoNrByu93BA/maxresdefault.jpg,i-dle (아이들)/HANN (Alone)/HANN (Alone) (한(一)).mp3,False
Allergy (Allergy),Allergy (Allergy),(G)I-DLE,i-dle,i-dle,I feel,kpop-gen4,https://music.youtube.com/watch?v=Gcp87-ZegRA,https://i.ytimg.com/vi/Gcp87-ZegRA/maxresdefault.jpg,i-dle (아이들)/I feel/Allergy (Allergy).mp3,False
THE BADDEST,THE BADDEST,(G)I-DLE,"K/DA, (G)I-DLE, Wolftyla, Bea Miller, League of Legends","K/DA, (G)I-DLE, Wolftyla, Bea Miller, League of Legends",ALL OUT,kpop-gen4,https://music.youtube.com/watch?v=KIjPVXOf54Y,https://i.ytimg.com/vi/KIjPVXOf54Y/maxresdefault.jpg,i-dle (아이들)/ALL OUT/THE BADDEST.mp3,False
LION,LION,(G)I-DLE,(여자)아이들 (G)I-DLE,(여자)아이들 (G)I-DLE,퀸덤 Queendom ᐸFINAL 컴백 싱글 Comeback Singleᐳ,kpop-gen4,https://music.youtube.com/watch?v=WP3Pnag40AI,https://i.ytimg.com/vi/WP3Pnag40AI/maxresdefault.jpg,i-dle (아이들)/퀸덤 Queendom ᐸFINAL 컴백 싱글 Comeback Singleᐳ/LION.mp3,False
HWAA (화(火花)),HWAA (화(火花)),(G)I-DLE,(여자)아이들 (G)I-DLE,(여자)아이들 (G)I-DLE,I burn,kpop-gen4,https://music.youtube.com/watch?v=DOjxbtafGYk,https://i.ytimg.com/vi/DOjxbtafGYk/maxresdefault.jpg,i-dle (아이들)/I burn/HWAA (화(火花)).mp3,False
I DO,I DO,(G)I-DLE,"i-dle, Imad Royal, Rogét Chahayed, Andrew Langston Neely, Blaise Railey","i-dle, Imad Royal, Rogét Chahayed, Andrew Langston Neely, Blaise Railey",I DO,kpop-gen4,https://music.youtube.com/watch?v=NH3hQTFLgR4,https://i.ytimg.com/vi/NH3hQTFLgR4/maxresdefault.jpg,i-dle (아이들)/I DO/I DO.mp3,False
Senorita (Senorita),Senorita (Senorita),(G)I-DLE,i-dle,i-dle,I made,kpop-gen4,https://music.youtube.com/watch?v=GKQ0Y9wd-2I,https://i.ytimg.com/vi/GKQ0Y9wd-2I/maxresdefault.jpg,i-dle (아이들)/I made/Senorita (Senorita).mp3,False
Fire!,Fire!,(G)I-DLE,"Alan Walker, YUQI, JVKE, (G)I-DLE","Alan Walker, YUQI, JVKE, (G)I-DLE",Walkerworld 2.0,kpop-gen4,https://music.youtube.com/watch?v=2m2X2Z3GMgA,https://i.ytimg.com/vi/2m2X2Z3GMgA/maxresdefault.jpg,i-dle (아이들)/Walkerworld 2.0/Fire!.mp3,False
I Want That,I Want That,(G)I-DLE,"i-dle, Lindgren, Madison Love, Melanie Fontana, Ryan Tedder","i-dle, Lindgren, Madison Love, Melanie Fontana, Ryan Tedder",HEAT,kpop-gen4,https://music.youtube.com/watch?v=ZkftL__977Q,https://i.ytimg.com/vi/ZkftL__977Q/maxresdefault.jpg,i-dle (아이들)/HEAT/I Want That.mp3,False
덤디덤디 (DUMDi DUMDi),덤디덤디 (DUMDi DUMDi),(G)I-DLE,(여자)아이들 (G)I-DLE,(여자)아이들 (G)I-DLE,덤디덤디 (DUMDi DUMDi),kpop-gen4,https://music.youtube.com/watch?v=IZwze68yHuM,https://i.ytimg.com/vi/IZwze68yHuM/maxresdefault.jpg,i-dle (아이들)/덤디덤디 (DUMDi DUMDi)/덤디덤디 (DUMDi DUMDi).mp3,False
